protein_id,log2FC_2019,padj_2019,neg_log10padj_2019,DAP_2019,log2FC_2022,padj_2022,neg_log10padj_2022,DAP_2022,mean_log2FC,fisher_combined_padj,neg_log10padj,DAP
Td00001aa000109_T003,0.321928094887362,0.410004502480129,0.38721137403261,NS,0.34229795626539,0.00211809471038964,2.67405462436075,NS,0.332113025576376,0.018465436658660326,1.7336404179775617,NS
Td00001aa000119_T001,-0.139235797371172,0.586033974039394,0.232077205978255,NS,-0.42810343385404,1.77446473911831e-6,5.75093262621692,NS,-0.283669615612606,8.879727197383283e-5,4.051600376393807,NS
Td00001aa000122_T001,-0.109358756036556,0.569229357030759,0.244712710014864,NS,0.399344910542776,0.24633057658369,0.608481676600307,NS,0.14499307725311,0.5459816868676844,0.2628219240089859,NS
Td00001aa000125_T004,-0.753895990116083,0.328280096318213,0.48375544782567,NS,-1.84101674191573,2.7196890565629e-4,3.56548074623722,Down,-1.2974563660159064,0.003225353841606815,2.4914226335782836,Down
Td00001aa000146_T001,-0.161653263478769,0.128928888499372,0.889649761388352,NS,-0.330746138918579,1.14713221770062e-6,5.94038652271906,NS,-0.24619970119867401,1.769987507668884e-5,4.752029798818767,NS
Td00001aa000149_T001,-0.77595972578207,0.0943110054478743,1.02543762511635,NS,-0.0392842587661265,0.923067439139603,0.0347665683389161,NS,-0.40762199227409823,0.42690025127027603,0.36967358957351343,NS
Td00001aa000157_T001,-0.364013496254377,0.229487662135035,0.639240658321525,NS,-0.296731346815685,6.38487384033232e-5,4.19484767960477,NS,-0.330372421535031,7.562940629824312e-4,3.1213093088648853,NS
Td00001aa000161_T001,-0.330973234490369,0.00535542097466423,2.27120638481574,NS,-0.557405537664952,2.79415894805357e-5,4.55374889231664,NS,-0.4441893860776605,1.7842541389239418e-5,4.7485432871394835,NS
Td00001aa000234_T001,-0.62148837674627,0.00573764133359751,2.24126660347725,NS,-0.415399006816765,1.32159415739753e-8,7.87890188998103,NS,-0.5184436917815175,3.164388253027485e-8,7.499710236361826,NS
Td00001aa000235_T002,-0.217591435072627,0.137658610194552,0.861196619410237,NS,-0.224238363250172,0.0417019117608904,1.37984403499809,NS,-0.2209148991613995,0.0745732103381525,1.1274171603539809,NS
Td00001aa000236_T001,1.47248777146274,0.00677164230814281,2.16930599027109,Up,0.784851620884691,6.76433298249154e-5,4.16977502187571,NS,1.1286696961737155,4.5314279812859345e-5,4.343764917928273,Up
Td00001aa000271_T002,0.13224779829844,0.78097990627386,0.107360139882809,NS,-0.190316687463497,0.583687810724739,0.23381937605811,NS,-0.029034444582528504,0.899660421299062,0.04592138498875069,NS
Td00001aa000272_T006,-0.558516520417355,0.0160176048915723,1.7954024233416,NS,-0.198209532644832,0.0381402458399515,1.41861651195624,NS,-0.3783630265310935,0.014148385098805926,1.8492931278217843,NS
Td00001aa000301_T001,-0.295128035543647,0.385745297447952,0.41369935963903,NS,-0.564606546301548,0.00137369741259613,2.86210891975969,NS,-0.42986729092259757,0.012698341118435975,1.8962530105531643,NS
Td00001aa000336_T002,0.895302621333307,0.00264060412071757,2.57829670332732,NS,0.0489347170757784,0.985214349388235,0.00646927140180758,NS,0.4721186692045427,0.041787418553494514,1.3789544568678733,NS
Td00001aa000346_T001,0.0935601761623378,0.461818050544471,0.33552909632431,NS,0.837177804666903,8.96274491254488e-7,6.04755896379683,NS,0.4653689904146204,4.187655280703836e-5,4.3780290757634575,NS
Td00001aa000350_T001,0.151858816727005,0.302618679629292,0.519104267953471,NS,0.40637912503726,0.302918948029587,0.51867356005335,NS,0.2791189708821325,0.4396510237087973,0.3568919112683895,NS
Td00001aa000354_T001,-0.125006361067033,0.230832723205931,0.636702624890674,NS,0.176336908963959,0.860144899053941,0.0654283818275962,NS,0.025665273948463005,0.6458083283970271,0.1898963585855815,NS
Td00001aa000358_T001,-0.118726938570751,0.246179606017294,0.608747927688245,NS,0.0198500410031945,0.829824238072413,0.0810138841523006,NS,-0.049438448783778254,0.6531810339612273,0.18496643410922992,NS
Td00001aa000380_T001,-0.0320936297098533,0.853549992665621,0.0687710370530825,NS,-0.556066333603921,0.0314698554980348,1.50210525125742,NS,-0.29407998165688715,0.21535407566485285,0.6668469046211107,NS
Td00001aa000422_T001,0.569491091958716,0.0633277029469168,1.19840626462658,NS,-0.0614832741594543,0.94776770710249,0.0232980929209795,NS,0.2540039088996308,0.34530337495028335,0.4617991768920116,NS
Td00001aa000432_T001,0.172487515510134,0.699949734170081,0.154933147066306,NS,0.0244030421248524,0.97723179485618,0.0100024114223442,NS,0.09844527881749321,0.9857199257547417,0.006246464346554957,NS
Td00001aa000433_T001,0.399444564589458,0.0304509077297422,1.51639975668817,NS,0.0818813446988668,0.254881744652804,0.593661268808745,NS,0.24066295464416237,0.09207698270174075,1.0358489206712098,NS
Td00001aa000441_T001,-2.01741705307741,0.00700905780875302,2.15434035806198,Down,-0.213710615463443,0.895518790754636,0.0479252968775626,NS,-1.1155638342704264,0.07924362689946479,1.101035655465935,NS
Td00001aa000442_T001,-0.524915117051217,0.294366779525471,0.531111203447455,NS,-0.0879150490884099,0.828617526399344,0.0816458850154897,NS,-0.30641508306981347,0.7101172348646229,0.14866994670096742,NS
Td00001aa000457_T002,0.10701824988212,0.843811907072907,0.0737543505592886,NS,-0.209805499126742,0.129943766967467,0.886244547533162,NS,-0.05139362462231101,0.48302689998515097,0.31602868252011096,NS
Td00001aa000466_T003,0.482332020747376,0.0488995419043143,1.31069520937046,NS,0.0222720742801992,0.737864973889856,0.132023104924594,NS,0.2523020475137876,0.2569866355960541,0.5900894612515991,NS
Td00001aa000490_T002,-0.192645077942396,0.431235280850399,0.365285715233554,NS,0.247219328208726,0.931262200529441,0.030928024484828,NS,0.027287125133165002,0.8631167878803495,0.06393043614995447,NS
Td00001aa000499_T001,0.00719550140420377,0.853316755365532,0.0688897266615712,NS,-0.280349257554344,0.0191846194873105,1.71704681028897,NS,-0.1365768780750701,0.15657003667394606,0.8052913466985532,NS
Td00001aa000504_T001,-0.199255376063222,0.239778857468213,0.620189113521125,NS,-0.400690038789578,0.00154094355860391,2.81221326824834,NS,-0.2999727074264,0.009775508885277624,2.0098606252041753,NS
Td00001aa000547_T002,-0.0159575739029762,0.781356855511852,0.107150573058039,NS,-0.13744730635333,0.547399444872919,0.261695647351087,NS,-0.0767024401281531,0.8786953157712594,0.05616168876900911,NS
Td00001aa000549_T001,-2.17788172527066,5.27005323550378e-5,4.27818499773456,Down,-1.40470876362206,2.95509571089981e-11,10.5294284484401,Down,-1.7912952444463601,3.204735439222533e-12,11.494207817012,Down
Td00001aa000573_T001,-0.424687669312563,0.00168669726688667,2.77296285879717,NS,-0.100084769156015,0.510315933099464,0.292160871900666,NS,-0.262386219234289,0.01834249400790822,1.7365416141276777,NS
Td00001aa000601_T001,0.393965275660243,0.143481378447581,0.843204459642417,NS,0.63134958582455,9.01187951280346e-7,6.04518462334794,NS,0.5126574307423966,1.5930721246417477e-5,4.797764561534183,NS
Td00001aa000663_T001,-0.00433459026389113,0.614444206552903,0.211517546278394,NS,0.214569408476908,0.770000386949228,0.113509056580931,NS,0.10511740910650844,0.908869837913044,0.04149830899337786,NS
Td00001aa000684_T003,0.77568270173906,2.447145801277e-4,3.61134015455352,NS,0.0740803346735945,0.217140260204899,0.663259646081316,NS,0.42488151820632725,0.0021440592060028604,2.668763226215593,NS
Td00001aa000699_T001,0.364012053558615,0.00800691414994782,2.09653482796889,NS,-0.0039846213014206,0.665403364578395,0.176915007473603,NS,0.18001371612859718,0.07098317928934562,1.1488445527920703,NS
Td00001aa000706_T002,-0.0513991525066443,0.912736648663965,0.0396545111078707,NS,0.0429859812403023,0.953659979159647,0.0206064423784818,NS,-0.0042065856331710005,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa000708_T002,0.417920007811965,0.398065515734445,0.400045443553608,NS,0.110151905414201,0.554287478011853,0.256264932505828,NS,0.264035956613083,0.6789037394288048,0.1681917992077377,NS
Td00001aa000745_T003,-0.121863233373052,0.240025720525998,0.619742217938385,NS,-0.123890663991283,0.737619344404474,0.132167702233771,NS,-0.1228769486821675,0.6144387984138588,0.21152136881468878,NS
Td00001aa000756_T002,0.063502942306158,0.910373600389386,0.0407803447225653,NS,0.275275886930482,0.00298514837319488,2.52503407791539,NS,0.16938941461832,0.04318734031563985,1.3646435410742512,NS
Td00001aa000777_T003,-0.0144995696951151,0.521469491314992,0.282771094986504,NS,0.63476021619105,0.0437748229311234,1.35877560195934,NS,0.31013032324796747,0.19415216106436883,0.7118577710560893,NS
Td00001aa000799_T001,-0.334607228958109,0.0530086005546132,1.27565366114674,NS,-0.352375862051898,0.0457120426490761,1.33996937176686,NS,-0.3434915455050035,0.03967861895782825,1.401443452178953,NS
Td00001aa000801_T002,-0.862496476250065,1.1850995430561e-4,3.92624516932953,NS,-0.712113875929093,1.95073133886388e-14,13.7098025389516,NS,-0.7873051760895791,1.0054048697082726e-14,13.99765901558466,NS
Td00001aa000807_T002,0.664482840364683,0.0362258150646566,1.44098183431502,NS,0.543349311750621,0.00310688219115643,2.50767521430238,NS,0.603916076057652,0.003845930418988312,2.414998577331751,NS
Td00001aa000820_T001,-0.261880711217424,0.327402058397377,0.484918594478713,NS,-0.238558019746374,0.091383559947847,1.03913192752795,NS,-0.250219365481899,0.22969637306157656,0.6388458623225161,NS
Td00001aa000830_T001,0.525066592078211,0.772552052572463,0.112072249270894,NS,-0.0668210143364778,0.997819434883132,9.4804140675797e-4,NS,0.22912278887086662,0.9990517914532815,4.11997100002581e-4,NS
Td00001aa000835_T001,-0.32373259173411,0.0122304782509735,1.91255656032285,NS,-0.199874263279091,0.148426400083556,0.828488845749085,NS,-0.2618034275066005,0.03216498052223766,1.4926167072540457,NS
Td00001aa000845_T001,0.414676780426886,0.638742715967124,0.19467403939472,NS,0.102611053763702,0.945482055950421,0.0243467090988626,NS,0.258643917095294,0.9633867439557312,0.016199333801619534,NS
Td00001aa000864_T001,-0.3040061868901,0.530971895945299,0.274928465281777,NS,0.0665689178035472,0.70370481163807,0.152609479439112,NS,-0.1187186345432764,0.840812533535796,0.07530082313958467,NS
Td00001aa000866_T001,0.276198865032242,0.438199582582501,0.358328040472719,NS,-0.442907650270085,0.00106674424025784,2.97193969337701,NS,-0.0833543926189215,0.011623927125052487,1.9346471214635435,NS
Td00001aa000868_T002,-0.334607228958109,0.141743266346918,0.848497563530919,NS,-0.252274935539759,2.96518889479383e-5,4.52794763506412,NS,-0.293441082248934,2.7873700830858975e-4,3.5548053655630745,NS
Td00001aa000869_T002,-0.380821783940931,0.241741512580427,0.616648764832108,NS,-0.103776993130541,0.22665029078138,0.644643719426084,NS,-0.24229938853573602,0.3265105204429348,0.48610282083085227,NS
Td00001aa000883_T001,-0.575615328461903,0.766734251554657,0.115355135506091,NS,-0.569452602439422,2.92210147611788e-5,4.53430470635079,NS,-0.5725339654506625,0.001070475311138309,2.9704233445863033,NS
Td00001aa000885_T001,-0.0664273617389761,0.980155363135776,0.00870507940472947,NS,0.675631481334947,0.0165294571309239,1.78174140952085,NS,0.30460205979798544,0.15575212699157434,0.8075660137898436,NS
Td00001aa000920_T002,-0.943416471633633,0.0888942411063933,1.05112637330118,NS,-1.09944056131962,2.6559837818602397e-12,11.5757745812129,Down,-1.0214285164766266,2.056619896670385e-10,9.68684596695008,Down
Td00001aa000926_T002,0.357270475679559,0.0321853262823806,1.4923420838033301,NS,0.64485282311077,9.56937689088454e-10,9.01911634034863,NS,0.5010616493951645,1.4810401180239021e-8,7.829433177265133,NS
Td00001aa000964_T002,2.75958197323355,0.422373582263228,0.374303252964997,NS,0.325094559572171,0.998489020291247,6.5670640984549e-4,NS,1.5423382664028606,0.8750293935258465,0.057977358141490916,NS
Td00001aa000967_T002,-1.94897599697553,0.30710690366536,0.512710420645596,NS,-2.91139937402286,1.68148174924093e-10,9.77430784214475,Down,-2.4301876854991953,2.3216990451333825e-8,7.634194077236906,Down
Td00001aa000997_T001,-0.954557029238833,0.0414442730331863,1.38253547384527,NS,-0.377661790602876,0.0106701931522275,1.97182771888975,NS,-0.6661094099208545,0.011214161750586413,1.9502331840248879,NS
Td00001aa001066_T001,-0.380821783940931,0.16414954223885,0.784760324042889,NS,-0.718090278547922,1.73349349860396e-6,5.76107778280811,NS,-0.5494560312444265,3.0625364673771004e-5,4.5139187312032965,NS
Td00001aa001073_T002,-0.0350469470992008,0.512994761703504,0.289887069537068,NS,0.298457434942803,0.409178499560926,0.38808719452822,NS,0.1317052439218011,0.6620728953522218,0.17909419136640306,NS
Td00001aa001084_T001,-0.204233052217608,0.283905622273207,0.546826006917425,NS,-0.279315894409731,0.0788968258437344,1.10294046886004,NS,-0.2417744733136695,0.1916920940917189,0.7173957982494453,NS
Td00001aa001111_T001,-0.471928835421265,0.31976899308646,0.495163650609524,NS,0.680646486065881,0.041755823681812,1.37928294493502,NS,0.10435882532230797,0.1355354981779693,0.867946943581162,NS
Td00001aa001113_T004,-0.524915117051217,0.0614640483326249,1.21137883830975,NS,-0.180547985097047,0.74599645156455,0.127263238304275,NS,-0.352731551074132,0.2962398621511906,0.5283565030481061,NS
Td00001aa001118_T001,-0.214240225572989,0.0471961787817186,1.32609316240815,NS,-0.406508121828739,3.9955271877037705e-9,8.39842590981548,NS,-0.310374173700864,6.797503990173234e-8,7.167650528807074,NS
Td00001aa001127_T001,-0.248107861595691,0.250877503327183,0.600538280968801,NS,-0.285833917319995,0.230831105431412,0.636705668622946,NS,-0.26697088945784303,0.338059622440607,0.4710066979074731,NS
Td00001aa001141_T006,0.20163386116965001,0.313674120852142,0.503521310549091,NS,0.0316208429338981,0.99900131850405,4.3393858217051e-4,NS,0.11662735205177405,0.7869784081795371,0.10403718293587612,NS
Td00001aa001142_T003,-0.579921884020626,0.0366021381837668,1.43649354372341,NS,-0.258863543999377,0.0817010848267703,1.08777217686841,NS,-0.41939271401000155,0.046209490722469306,1.3352688178400947,NS
Td00001aa001143_T001,-0.805912947883698,0.0397113949229584,1.40108485741601,NS,-0.676399317137708,0.00263982452930632,2.57842493998118,NS,-0.741156132510703,0.003664175362825703,2.436023749718962,NS
Td00001aa001145_T003,-0.163267919540864,0.349086708006579,0.457066687276614,NS,0.18413785257964,0.216076033636332,0.66539340080165,NS,0.010434966519387995,0.3927464020359941,0.40588778485723476,NS
Td00001aa001192_T001,-0.320125852253377,0.618911432028095,0.208371495299002,NS,0.220836385107448,0.221677379530499,0.65427862103208,NS,-0.04964473357296449,0.5411903852829062,0.2666499276244339,NS
Td00001aa001210_T001,-0.106249498279434,0.187028683795523,0.728091782453812,NS,-0.214717496508564,0.00416280439133387,2.38061399597371,NS,-0.160483497393999,0.017041489377414287,1.768492451815434,NS
Td00001aa001215_T001,-0.763660460831626,0.0509687170220873,1.29269629827789,NS,-0.462075687750995,5.3483165514462e-4,3.27178289601031,NS,-0.6128680742913105,0.0012529621176250534,2.9020620593770445,NS
Td00001aa001237_T002,-0.367731784500487,0.148213893708327,0.829111083279524,NS,0.0259327536803897,0.999955217434126,1.94492567417199e-5,NS,-0.17089951541004866,0.5608763447626576,0.2511328761888867,NS
Td00001aa001245_T001,-0.45600928033515,0.10450798877722,0.980850510038536,NS,-0.498836327211259,0.00361762768178934,2.44157613180036,NS,-0.47742280377320445,0.009952241190549358,2.0020791074869186,NS
Td00001aa001265_T002,0.267835392097615,0.0397653234254448,1.40049548092618,NS,0.0602798391826926,0.100331543696197,0.998562505668657,NS,0.16405761564015378,0.057354568780934104,1.2414319811224779,NS
Td00001aa001267_T001,-0.156820109742826,0.267055496971091,0.573398478246642,NS,-0.441284256486698,1.78947045042886e-5,4.74727546873061,NS,-0.299052183114762,3.075487396480061e-4,3.512086048399745,NS
Td00001aa001268_T005,1.54002726925751,0.00247429422569558,2.60654865838582,Up,1.93542222127546,5.02942648467089e-7,6.298481535569,Up,1.737724745266485,3.4219809101313837e-7,6.465722417544107,Up
Td00001aa001283_T001,0.159629185821228,0.920126127077465,0.036152637285601,NS,0.170978286512578,0.334226653827736,0.475958919048461,NS,0.165303736166903,0.7809385652764032,0.10738312977300227,NS
Td00001aa001300_T001,-0.156820109742826,0.231951257304947,0.634603269020967,NS,-0.289392316131563,5.2511065880169505e-15,14.2797491662268,NS,-0.22310621293719451,2.5870678627660256e-12,11.587192178922322,NS
Td00001aa001301_T001,-0.226003674888827,0.353769828900137,0.451279208455452,NS,-0.324780806145822,0.141046121885624,0.850638850429053,NS,-0.27539224051732447,0.30998784737614166,0.5086553317171324,NS
Td00001aa001319_T001,0.277389698810864,0.853549992665621,0.0687710370530825,NS,-0.224172826523512,0.226058050737496,0.645780021571029,NS,0.026608436143676,0.6398868668544537,0.19389680327233988,NS
Td00001aa001322_T001,0.347098670622268,0.111671270336938,0.952058543437597,NS,0.585759982934864,9.76889013789848e-6,5.0101547744968,NS,0.46642932677856597,9.240670531713553e-5,4.034296513881907,NS
Td00001aa001355_T001,-2.07704103576383,0.0635386212679569,1.19696221321386,NS,-0.989503517225063,1.3291548032652e-4,3.87642443494241,NS,-1.5332722764944466,4.8763893034771665e-4,3.3119016300424073,Down
Td00001aa001373_T007,0.50182126542091,0.339942710792311,0.468594266731718,NS,-0.0152060566878733,0.970561141233198,0.0129771007044649,NS,0.24330760436651835,0.8039690672351102,0.094760660440023875,NS
Td00001aa001418_T004,-0.332789087519129,0.0425951880298311,1.37063946029,NS,0.116514786032027,0.38169635020103,0.418281992775898,NS,-0.108137150743551,0.1559493931766205,0.8070163108110243,NS
Td00001aa001425_T001,0.483364360713349,0.0578160577685803,1.23795152435199,NS,0.1057556118819,0.226690128361562,0.644567391613432,NS,0.2945599862976245,0.13382358273500541,0.8734673473364667,NS
Td00001aa001489_T001,-1.46593839757888,0.0568229296855186,1.24547637861284,NS,0.128781216253737,0.999870358085405,5.63064180468027e-5,NS,-0.6685785906625714,0.3341567186972054,0.47604980234280925,NS
Td00001aa001495_T004,-0.260151897300673,0.773673468542828,0.111442296076371,NS,0.191041522486217,0.680794245670853,0.166984123728341,NS,-0.034555187407228,0.9335080504675173,0.029881932392413633,NS
Td00001aa001498_T001,-0.857259827883918,0.0983026626797518,1.00743471847039,NS,-0.00185730493484582,0.999955482894855,1.93339634638579e-5,NS,-0.4295585664093819,0.4566279160812927,0.3404375413138996,NS
Td00001aa001511_T001,1.79659775404831,0.0258314423465259,1.58785134351121,Up,1.82096946220412,1.42184171587071e-8,7.84714874801558,Up,1.808783608126215,1.1733837295171632e-7,6.93055993813256,Up
Td00001aa001519_T001,-0.823677227359537,0.0148239754212568,1.82903531376615,NS,-0.54380516165333,2.01513656186893e-6,5.69569551723678,NS,-0.6837411945064336,4.569689788860205e-6,5.340113280796438,NS
Td00001aa001541_T001,1.04544297076117,5.2116312938815e-4,3.28302631680765,Up,0.917100803275787,1.5659495437405e-4,3.80522223539944,NS,0.9812718870184786,1.0754226969534602e-5,4.968420801913554,NS
Td00001aa001544_T001,-0.0573916638883367,0.859304480445651,0.0658529237739725,NS,-0.412727575494744,0.653231158234998,0.184933108187061,NS,-0.23505961969154032,0.948620757390082,0.022907376499094585,NS
Td00001aa001550_T005,-0.388355456626338,0.2479592976373,0.60561960248935,NS,-0.112876156949439,0.156076211708595,0.806663284707975,NS,-0.25061580678788853,0.26788731406313565,0.5720478521358257,NS
Td00001aa001578_T001,0.0257375614136083,0.836397598716507,0.0775872227047573,NS,-0.539250791942473,3.0130161939862e-5,4.52099853412819,NS,-0.2567566152644324,0.0011740316565115633,2.930320192642976,NS
Td00001aa001591_T001,0.0426443374084937,0.647144665408168,0.188998624484903,NS,-0.103165974084532,0.163594249650543,0.786231965878195,NS,-0.03026081833801915,0.4765498859599237,0.32189163004536725,NS
Td00001aa001592_T001,-0.839079811818897,0.113084693602636,0.946596174329828,NS,-1.13098716246944,1.82355666717873e-7,6.7390807364025,Down,-0.9850334871441686,3.3951978987691312e-6,5.46913490655622,NS
Td00001aa001617_T001,-0.305788392232109,0.0266147012720884,1.57487840405864,NS,0.103415789660103,0.91871033710793,0.0368213970201155,NS,-0.10118630128600302,0.20272348683837527,0.6930959325432972,NS
Td00001aa001626_T001,0.0496307677246004,0.957123697667127,0.0190319308306053,NS,0.0830423059972404,0.984916224585199,0.0066007083325121,NS,0.06633653686092039,0.9999558984015862,1.9153503187400002e-5,NS
Td00001aa001703_T002,0.102993993323326,0.753046150923071,0.123178406963927,NS,-0.0406555797081327,0.927065168443913,0.0328897358654262,NS,0.031169206807596647,0.9897600822447863,0.00447006558891859,NS
Td00001aa001768_T001,0.187767747046025,0.309513104014929,0.50932095930654,NS,1.011102347304,5.06264497541648e-5,4.29562252701246,Up,0.5994350471750125,7.972599255989749e-4,3.098400065241439,NS
Td00001aa001816_T003,0.168642035558839,0.327738801830546,0.484472138345078,NS,-0.00485465656551099,0.937545771948012,0.0280075203797687,NS,0.08189368949666401,0.7809385652764032,0.10738312977300227,NS
Td00001aa001856_T001,-0.902389203373578,0.0309922934380459,1.50874628466314,NS,-1.48990640408291,0.00151016745537953,2.82097489316042,Down,-1.196147803728244,0.0019356470283825315,2.7131738348384125,Down
Td00001aa001865_T001,-0.29689930039584,0.289607419029284,0.538190316776657,NS,0.580098172276126,1.0827567396825e-4,3.96546910429834,NS,0.14159943594014301,0.0013891610514366389,2.8572474017097296,NS
Td00001aa001885_T002,-0.0424567992428948,0.563994119586965,0.248725424109293,NS,0.32091385232792,0.00764534929749539,2.1166026679352,NS,0.1392285265425126,0.060747563194646685,1.2164711385089766,NS
Td00001aa001943_T002,-0.132894270497345,0.871228186999805,0.0598680822187077,NS,-0.127001615512398,0.0127413553228184,1.89478437279232,NS,-0.1299479430048715,0.11876424975477778,0.9253142703886608,NS
Td00001aa001961_T001,-0.251538766995964,0.308157705527536,0.511226968201846,NS,-0.241546823653341,0.421448858007509,0.37525511862569,NS,-0.2465427953246525,0.5257504764593931,0.27922032506372113,NS
Td00001aa001965_T002,0.681674141792833,0.0904683750649922,1.04350321013257,NS,0.525063715702592,4.31105450177115e-7,6.3654164866175,NS,0.6033689287477125,5.77905608952294e-6,5.238143090400879,NS
Td00001aa001981_T001,0.488515008957812,0.0129195954374794,1.88875108556858,NS,0.353338863436925,1.10722016587475e-7,6.95576601298091,NS,0.42092693619736854,3.866978953410628e-7,6.41262819163071,NS
Td00001aa001998_T001,-0.340075441597622,0.196078470041134,0.707570090450825,NS,0.0347742744942069,0.99474651410105,0.00228757408087669,NS,-0.15265058355170755,0.6414817664507279,0.19281568354840542,NS
Td00001aa002029_T003,-0.164884384741782,0.38951708691868703,0.40947348640802,NS,0.0487218811774884,0.768373756226325,0.114427476866994,NS,-0.05808125178214679,0.7739940649269634,0.11126236952298853,NS
Td00001aa002075_T002,-0.244685095954902,0.817533769525395,0.0874942990766894,NS,0.768946083089542,0.020254964996556,1.69346850300203,NS,0.26213049356732004,0.1574305725255826,0.802910925154512,NS
Td00001aa002093_T001,-1.06793882865658,1.5257766449722e-4,3.81650903712536,Down,-0.559887315646721,1.63185699647585e-6,5.78731790217688,NS,-0.8139130721516505,8.43590750480743e-8,7.073868190712062,NS
Td00001aa002133_T001,-0.857259827883918,0.0275307175785445,1.56018246872506,NS,-0.393816044723635,2.875654950682e-7,6.54126322607944,NS,-0.6255379363037765,1.578328134644635e-6,5.801802701854837,NS
Td00001aa002147_T001,0.10969486482593,0.771746630711915,0.112525257882689,NS,0.043494360469634,0.996193576385819,0.0016562629943069,NS,0.076594612647782,0.9990517914532815,4.11997100002581e-4,NS
Td00001aa002157_T002,0.376290383337052,0.182318441306396,0.739169400722178,NS,-0.249156636987624,0.501909516446357,0.299374569807167,NS,0.063566873174714,0.4393631302128588,0.35717639033069976,NS
Td00001aa002232_T001,3.26363540356833,0.162636726341925,0.788781376044552,NS,2.56882364389705,1.9280662759919998e-14,13.7148780415935,Up,2.91622952373269,5.401826260684955e-12,11.267459388167675,Up
Td00001aa002263_T001,-0.115597447016313,0.806067205173642,0.0936287477491026,NS,0.0694994351400414,0.944971722368234,0.024581187261301,NS,-0.023049005938135803,0.9990517914532815,4.11997100002581e-4,NS
Td00001aa002278_T003,0.158337027167101,0.908467935800841,0.041690396424746,NS,0.0962135422666304,0.516586615005087,0.286856850785117,NS,0.1272752847168657,0.9077862723280927,0.04201638900585578,NS
Td00001aa002280_T001,-1.43050890804128,0.112112111369732,0.950347468431596,NS,-1.39951789021041,2.06928813738693e-5,4.68417903192273,Down,-1.415013399125845,1.6979124507933945e-4,3.770084706976384,Down
Td00001aa002302_T001,-0.0380063225797449,0.48410102905283,0.315063994179001,NS,-0.2234256988208,8.5392711540826e-4,3.06857919573583,NS,-0.13071601070027244,0.010667235781977319,1.971948105426735,NS
Td00001aa002304_T001,-0.940644722383579,0.129775996847858,0.886805626491793,NS,-0.841653425120366,2.76376948875804e-6,5.558498181969,NS,-0.8911490737519725,3.711603749608727e-5,4.430438395207533,NS
Td00001aa002316_T001,-0.329159664118438,0.392531338978006,0.406125664264233,NS,-1.17161956523322,1.9638062533657e-4,3.70690136137837,Down,-0.750389614675829,0.002887417035089076,2.5394904856177725,NS
Td00001aa002331_T006,-0.734563103950902,0.0546892548383067,1.26209799401092,NS,-0.217892403243684,0.803897615915885,0.094799259303984,NS,-0.47622775359729297,0.2886808850518411,0.5395819718911633,NS
Td00001aa002356_T001,-0.601649629654035,0.0579689758450606,1.23680437236975,NS,-0.213269475304824,0.711243452040302,0.147981718847635,NS,-0.4074595524794295,0.27677364775404656,0.5578752624082742,NS
Td00001aa002372_T002,1.67400860861723,0.00143071222916319,2.84444771065286,Up,1.7666852950229,1.6204512778021e-13,12.7903640223916,Up,1.7203469518200651,5.891991288248174e-13,12.229737903965955,Up
Td00001aa002377_T001,0.366252263699564,0.258353855325715,0.587785053242798,NS,0.584481750537744,5.50628310156769e-5,4.25914146343162,NS,0.475367007118654,7.386685045537532e-4,3.1315504180903093,NS
Td00001aa002382_T003,-0.573466861883327,0.00101090484011051,2.99528972409247,NS,-0.0687858769045098,0.845562308830196,0.0728543840637859,NS,-0.32112636939391836,0.018271293172316364,1.7382307138556667,NS
Td00001aa002383_T002,-0.332789087519129,0.00763743657910662,2.11705238309419,NS,-0.236900099399177,0.0592561900663566,1.22726627533909,NS,-0.28484459345915303,0.01139102750018755,1.94343709966672,NS
Td00001aa002406_T001,-0.215914857265243,0.268281944030521,0.571408555325761,NS,-0.113152415320722,0.997763440416331,9.724133216066e-4,NS,-0.1645336362929825,0.7402588541794427,0.13061638934457087,NS
Td00001aa002493_T003,0.516015147003665,0.826399750366414,0.0828098226773338,NS,-0.659353006780722,0.0234357438207437,1.63012125796976,NS,-0.07166892988852847,0.17399505111339197,0.7594631040433238,NS
Td00001aa002517_T001,0.105678077894537,0.563994119586965,0.248725424109293,NS,-0.353601215326266,0.00222013145190849,2.65362131061766,NS,-0.1239615687158645,0.024446787140684153,1.6117782088821488,NS
Td00001aa002518_T002,-0.962969269055033,0.0903510372247247,1.04406685739869,NS,-1.22019854366991,0.338886094932441,0.4699462506315,NS,-1.0915839063624715,0.23189136504790678,0.6347154229095171,NS
Td00001aa002537_T001,-0.397828209246621,0.00354387985324326,2.45052101024942,NS,-0.426024236747126,1.99576059180949e-6,5.69989155718295,NS,-0.4119262229968735,1.442471174232163e-6,5.840892856852989,NS
Td00001aa002569_T001,0.301002256032814,0.695484714987048,0.157712410272547,NS,-0.666107885569823,1.3246255111516e-5,4.87790688506923,NS,-0.18255281476850452,5.262923275775988e-4,3.278772961191158,NS
Td00001aa002573_T001,0.516015147003665,0.0396233772203047,1.40204851098741,NS,-0.0883245344578617,0.863917360113172,0.0635277989138729,NS,0.21384530627290166,0.24861615544429413,0.6044706536817331,NS
