orthogroup,log2FC,padj,species,DAP,rank
OG0017969,-1.801166413795185,0.00367213777624848,Trip19,DOWN,3597
OG0017986,0.0648828515848544,0.881447725265228,Trip19,NS,1294
OG0018003,-1.09234017214671,0.29546017144552,Trip19,NS,3442
OG0018008,-0.15521264992094,0.166385537174084,Trip19,NS,1951
OG0018019,0.00288250853312136,0.842585452387614,Trip19,NS,1490
OG0018023,0.0510240030244669,0.991882478162931,Trip19,NS,1341
OG0018028,0.347098670622268,0.0635397936977648,Trip19,NS,653
OG0018037,-0.465938397578882,0.0643816406375988,Trip19,NS,2710
OG0018047,-0.943416471633633,0.17445981819351,Trip19,NS,3338
OG0018053,-0.49569632024350024,0.079564740860049707,Trip19,NS,2766
OG0018059,-0.662003536484984,0.456256378308393,Trip19,NS,3035
OG0018066,0.470927257475127,0.443499114145047,Trip19,NS,474
OG0018068,0.0482361856528476,0.813626830424242,Trip19,NS,1349
OG0018070,0.113700499164728,0.447308394241139,Trip19,NS,1162
OG0018071,0.0758748669751276,0.57423972446734906,Trip19,NS,1266
OG0018075,0.108357178090419,0.331158990446234,Trip19,NS,1170
OG0018076,0.324234562270531,0.973862038857488,Trip19,NS,707
OG0018077,0.648005179810493,0.320812151761605,Trip19,NS,299
OG0018081,-0.588573754273535,0.0678190621207191,Trip19,NS,2939
OG0018092,0.0016737469846709006,0.86704050005019,Trip19,NS,1496
OG0018093,-0.610433188237274,0.25964171770487,Trip19,NS,2968
OG0018097,0.2457295453032395,0.342366389823567,Trip19,NS,849
OG0018121,0.196607044094818,0.581120911722727,Trip19,NS,945
OG0018134,-1.03209362970985,0.0902130468311754,Trip19,NS,3409
OG0018139,-0.469929257774916,0.157711109138178,Trip19,NS,2722
OG0018141,-0.0923401721467106,0.40511106040051,Trip19,NS,1781
OG0018143,0.390667685559667,0.0540094837538534,Trip19,NS,582
OG0018173,0.0717626693000913,0.888137490397284,Trip19,NS,1273
OG0018184,0.0842934212165113,0.384064374137045,Trip19,NS,1239
OG0018191,0.177598929327733,0.377075351068433,Trip19,NS,983
OG0018204,-0.579921884020626,0.0578160577685803,Trip19,NS,2922
OG0018210,-1.1788275805006951,8.65305248306432e-5,Trip19,DOWN,3491
OG0018223,-0.32373259173411,0.179256260739853,Trip19,NS,2419
OG0018225,-0.0291463456595165,0.779304646947189,Trip19,NS,1595
OG0018227,-0.232768962976124,0.248113504902122,Trip19,NS,2179
OG0018246,0.0786098346963665,0.859588854515533,Trip19,NS,1259
OG0018252,-0.237863830098888,0.291374483107414,Trip19,NS,2195
OG0018255,0.137503523749935,0.689410505610952,Trip19,NS,1103
OG0018257,-0.430508908041284,0.0512796719814945,Trip19,NS,2653
OG0018262,0.497740088609093,0.285122707842745,Trip19,NS,440
OG0018277,-0.045431429247006,0.5836915745254,Trip19,NS,1646
OG0018286,-0.117161344232749,0.327740141839199,Trip19,NS,1840
OG0018304,0.306845500314283,0.473945948613052,Trip19,NS,744
OG0018306,-0.15360697914764,0.550657005243446,Trip19,NS,1944
OG0018330,-0.332789087519129,0.327740141839199,Trip19,NS,2442
OG0018336,-0.512513650651464,0.33464748127864,Trip19,NS,2797
OG0018349,-0.823677227359537,0.068997123632447,Trip19,NS,3230
OG0018363,-0.0203404482841755,0.9552445332804,Trip19,NS,1559
OG0018382,-1.41119543298445,0.123321514037357,Trip19,NS,3550
OG0018392,-0.274040765490812,0.135399036962905,Trip19,NS,2298
OG0018402,-0.336427664582477,0.137658610194552,Trip19,NS,2452
OG0018412,0.105678077894537,0.621477694020056,Trip19,NS,1178
OG0018416,-0.56277226108709,0.0111305787977201,Trip19,NS,2890
OG0018417,-0.0694518807521452,0.60346661544512,Trip19,NS,1719
OG0018431,0.885183866320351,0.228326774847408,Trip19,NS,164
OG0018439,0.236339539168374,0.682295300647463,Trip19,NS,863
OG0018442,-0.717817745075432,0.0164096847813567,Trip19,NS,3104
OG0018451,0.517023672064581,0.349086708006579,Trip19,NS,417
OG0018453,-0.15521264992094,0.808373943307544,Trip19,NS,1951
OG0018454,-0.502259911390907,0.138642274958144,Trip19,NS,2774
OG0018463,-0.415037499278844,0.145758789031729,Trip19,NS,2623
OG0018464,-0.926865295369785,0.0447322033222616,Trip19,NS,3321
OG0018466,0.235114320376357,0.627645092862247,Trip19,NS,865
OG0018476,-1.15842936260448,0.308157705527536,Trip19,NS,3479
OG0018478,1.26423615104355,1.0532048504245e-4,Trip19,UP,85
OG0018482,-0.0664273617389761,0.401927730476622,Trip19,NS,1711
OG0018490,-0.3040061868901,0.0936577931310191,Trip19,NS,2370
OG0018491,-0.320125852253377,0.0902130468311754,Trip19,NS,2408
OG0018497,-0.00578235259400611,0.609184627937894,Trip19,NS,1525
OG0018498,-0.0247366783215064,0.562389891073697,Trip19,NS,1579
OG0018543,-0.45600928033515,0.555313495617063,Trip19,NS,2695
OG0018544,-0.639354797539784,0.147686716725927,Trip19,NS,3004
OG0018545,0.629473196786949,0.0158589269545655,Trip19,NS,315
OG0018555,0.532067552289031,0.373417939172216,Trip19,NS,401
OG0018598,0.0243196791954129,0.900934217463657,Trip19,NS,1424
OG0018606,0.291603558030565,0.866288794389718,Trip19,NS,767
OG0018609,-0.668868077782798,0.00130058542319231,Trip19,NS,3047
OG0018610,-0.575615328461903,7.2617937000237e-4,Trip19,NS,2911
OG0018627,0.471967787661516,0.0295492962928029,Trip19,NS,472
OG0018628,-0.780908941753803,0.0407101128265667,Trip19,NS,3194
OG0018640,-0.320125852253377,0.143454367778783,Trip19,NS,2408
OG0018648,-0.190997225060914,0.126009912757517,Trip19,NS,2043
OG0018655,-0.197599959885161,0.456256378308393,Trip19,NS,2068
OG0018697,1.00216242115062,0.632599870997453,Trip19,NS,138
OG0018706,-0.935117148415146,0.079564740860049707,Trip19,NS,3327
OG0018713,0.0621217119077975,0.581613235934718,Trip19,NS,1305
OG0018718,-1.10469737866669,9.18361533021495e-5,Trip19,DOWN,3451
OG0018720,-0.337597001998093,0.0780808637201627,Trip19,NS,2454
OG0018730,-0.678071905112638,0.0184870153715599,Trip19,NS,3058
OG0018736,0.08172360326994145,0.5059352313385,Trip19,NS,1249
OG0018743,-0.584241333477502,0.1981675772026,Trip19,NS,2929
OG0018744,-0.438307278601691,0.364792247220529,Trip19,NS,2660
OG0018748,-0.729770092762002,0.00187568711413214,Trip19,NS,3118
OG0018756,-0.512513650651464,0.143454367778783,Trip19,NS,2797
OG0018759,-1.26188071121742,0.0153500755293276,Trip19,DOWN,3523
OG0018765,0.117695042669755,0.44161921383102,Trip19,NS,1153
OG0018769,1.14730669878029,0.0251293792998228,Trip19,UP,104
OG0018776,-0.416962376203336,7.1506660155842e-4,Trip19,NS,2626
OG0018783,1.04054179386285,0.0105489079759761,Trip19,UP,127
OG0018790,-0.403541860441014,0.140639529282946,Trip19,NS,2605
OG0018795,-0.83650126771712,0.00319966867079775,Trip19,NS,3246
OG0018827,0.411426245726465,0.864997667653172,Trip19,NS,556
OG0018833,0.138814468902282,0.251771695203359,Trip19,NS,1099
OG0018835,0.677169938818245,0.0565866612726965,Trip19,NS,277
OG0018842,-0.168122758808327,0.0189864088896704,Trip19,NS,1990
OG0018843,-0.0499049058263139,0.77701905726709,Trip19,NS,1657
OG0018850,-0.691988685447822,0.0272056441957435,Trip19,NS,3071
OG0018858,-1.0086822430998,0.169078323772646,Trip19,NS,3390
OG0018868,0.361768359419153,0.463376013946737,Trip19,NS,628
OG0018880,-0.0938790470029001,0.760573349920287,Trip19,NS,1788
OG0018882,-0.601649629654035,0.714034198774825,Trip19,NS,2958
OG0018884,-0.0159575739029762,0.980155363135776,Trip19,NS,1550
OG0018892,-0.332789087519129,0.241856923222558,Trip19,NS,2442
OG0018893,0.794935662803536,0.00834161429318907,Trip19,NS,204
OG0018902,-0.0528949484321255,0.548756228859637,Trip19,NS,1670
OG0018907,0.734655433479005,0.0132006565127246,Trip19,NS,252
OG0018910,-1.00578235259401,0.00343276194809768,Trip19,DOWN,3389
OG0018913,-1.96015973546821,0.0227404157924346,Trip19,DOWN,3604
OG0018917,-0.150400988848548,0.494704589018444,Trip19,NS,1934
OG0018927,0.288063200325316,0.141120027078755,Trip19,NS,773
OG0018931,-1.22431729826094,0.00144507141739108,Trip19,DOWN,3508
OG0018934,-0.192645077942396,0.723102622000516,Trip19,NS,2047
OG0018936,0.136191386287144,0.960268953943691,Trip19,NS,1107
OG0018951,0.454175893185802,0.804423953215914,Trip19,NS,498
OG0018973,0.232660756790275,0.21665550387228,Trip19,NS,867
OG0018975,0.10969486482593,0.720924493960933,Trip19,NS,1166
OG0018981,-1.11403524324603,0.130569678736513,Trip19,NS,3458
OG0018983,0.180147861158429,0.373417939172216,Trip19,NS,978
OG0018987,0.923719678749389,0.0112867029135037,Trip19,NS,151
OG0018988,-0.833927324053294,0.0933656595963224,Trip19,NS,3242
OG0018989,-0.129733929604017,0.372048277651577,Trip19,NS,1888
OG0019003,0.353887836284907,0.0401285388245893,Trip19,NS,641
OG0019006,0.216610068742442,0.120055969488434,Trip19,NS,903
OG0019032,-0.360304766600418,0.297593430695963,Trip19,NS,2500
OG0019041,-0.41888982477445,0.972078902193993,Trip19,NS,2631
OG0019044,0.350497247084133,0.868007906153487,Trip19,NS,646
OG0019055,0.324234562270531,0.0593744943391762,Trip19,NS,707
OG0019061,-0.0484122051852459,0.984849419475125,Trip19,NS,1653
OG0019065,0.540027269257507,0.230832723205931,Trip19,NS,394
OG0019070,-0.244685095954902,0.289607419029284,Trip19,NS,2214
OG0019071,-0.436353730515936,0.0858998345414256,Trip19,NS,2659
OG0019072,-0.0831412353002459,0.959520161402759,Trip19,NS,1755
OG0019078,-0.261880711217424,0.200533975875147,Trip19,NS,2266
OG0019080,-0.125006361067033,0.46941823094383,Trip19,NS,1870
OG0019083,-0.360304766600418,0.138921906713073,Trip19,NS,2500
OG0019084,-0.197599959885161,0.825094678310523,Trip19,NS,2068
OG0019086,0.34039441268554904,0.100049711107443,Trip19,NS,663
OG0019088,-0.467932447710969,0.121230938341376,Trip19,NS,2717
OG0019110,0.713695814843359,0.0433384805385003,Trip19,NS,258
OG0019129,0.149259365499623,0.405528437563972,Trip19,NS,1066
OG0019132,-0.251538766995964,0.786729917960912,Trip19,NS,2232
OG0019133,-0.99136969485656,0.0593744943391762,Trip19,NS,3375
OG0019164,0.08355369674513874,0.41862008898581,Trip19,NS,1242
OG0019176,0.160920188181103,0.543647737793242,Trip19,NS,1027
OG0019183,0.853596506202512,0.00486482931324872,Trip19,NS,169
OG0019190,0.0440443327060212,0.883164539725489,Trip19,NS,1361
OG0019193,-0.659722595233746,0.279447006541421,Trip19,NS,3031
OG0019214,-0.67116353577046,0.0174916393947599,Trip19,NS,3051
OG0019220,-0.717856771218502,0.00167985034355262,Trip19,NS,3105
OG0019229,0.0827025893302493,0.640468375896994,Trip19,NS,1243
OG0019233,0.448900951145128,0.0189715351598407,Trip19,NS,503
OG0019259,-0.325539348439741,0.569491961155479,Trip19,NS,2426
OG0019271,0.0524158941511385,0.864862066071142,Trip19,NS,1334
OG0019277,0.22650852980868,0.108544917423836,Trip19,NS,879
OG0019280,-0.465938397578882,0.168189145712131,Trip19,NS,2710
OG0019284,0.206643223983395,0.811151610894064,Trip19,NS,918
OG0019288,0.341416524478722,0.152779382604913,Trip19,NS,660
OG0019291,0.153156788061421,0.651732254867366,Trip19,NS,1051
OG0019296,-0.050922917119057484,0.668108840941845,Trip19,NS,1664
OG0019302,-0.150400988848548,0.861582955892017,Trip19,NS,1934
OG0019309,-0.720231578406405,0.070808531741849,Trip19,NS,3109
OG0019312,0.211635253327149,0.869054427489281,Trip19,NS,910
OG0019313,-0.575615328461903,0.00136449402727663,Trip19,NS,2911
OG0019316,-0.459972730742493,2.2030853590067e-4,Trip19,NS,2700
OG0019330,-0.0101343771337132,0.926484204240204,Trip19,NS,1537
OG0019331,0.524063675777211,0.0372817814370463,Trip19,NS,412
OG0019332,-0.481968507397831,0.116342412048961,Trip19,NS,2739
OG0019333,0.0690146779151805,0.901393977715756,Trip19,NS,1283
OG0019335,-0.0276749584428483,0.53435183241872,Trip19,NS,1588
OG0019336,0.0398402645317911,0.942861160520095,Trip19,NS,1378
OG0019343,-0.343732465205711,0.350862072090934,Trip19,NS,2468
OG0019345,-0.430508908041284,0.241604814152942,Trip19,NS,2653
OG0019350,-0.148800661406706,0.572019524316556,Trip19,NS,1929
OG0019351,-0.229382353343797,0.141753130215589,Trip19,NS,2168
OG0019355,-1.12658049656514,0.274733170277112,Trip19,NS,3464
OG0019357,-0.379375217874923,0.0474922513304731,Trip19,NS,2546
OG0019368,-0.63262893435147,0.107114494057678,Trip19,NS,2999
OG0019375,-0.465938397578882,0.0652121476429388,Trip19,NS,2710
OG0019390,-1.08314123530025,0.181254844052754,Trip19,NS,3438
OG0019393,0.0648828515848544,0.599194138838411,Trip19,NS,1294
OG0019400,-0.0513991525066443,0.53198943910455,Trip19,NS,1666
OG0019417,-0.828793172581858,0.0170386885653974,Trip19,NS,3235
OG0019419,-1.0086822430998,0.00324144409699127,Trip19,DOWN,3390
OG0019438,0.314986485468515,0.7718771301019,Trip19,NS,728
OG0019440,0.498761465671852,0.082999717903016,Trip19,NS,437
OG0019443,-0.584241333477502,0.0235002119129174,Trip19,NS,2929
OG0019447,-0.467932447710969,0.0212639877873329,Trip19,NS,2717
OG0019448,-0.888968687611256,0.0234143469806437,Trip19,NS,3288
OG0019453,0.232660756790275,0.251771695203359,Trip19,NS,867
OG0019456,0.126972856257766,0.864320956748427,Trip19,NS,1122
OG0019460,-0.448114896528275,0.403910809888592,Trip19,NS,2683
OG0019463,-0.510457064357526,0.155342345018645,Trip19,NS,2792
OG0019469,0.312665173558394,0.161947222863591,Trip19,NS,733
OG0019491,-0.588573754273535,0.023394299851196,Trip19,NS,2939
OG0019493,0.20163386116965001,0.242947148210052,Trip19,NS,934
OG0019495,-0.0954195650786824,0.746106560670292,Trip19,NS,1795
OG0019506,0.523060061795249,0.298070796329564,Trip19,NS,413
OG0019520,-0.265344566520995,0.0693794151115281,Trip19,NS,2275
OG0019524,0.321928094887362,0.105532825082567,Trip19,NS,715
OG0019526,0.324234562270531,0.528562796992662,Trip19,NS,707
OG0019531,-0.50635266602479,0.119516940179138,Trip19,NS,2782
OG0019533,0.0799753767205959,0.774902243241019,Trip19,NS,1253
OG0019535,0.666302128173095,7.3677966493859e-4,Trip19,NS,287
OG0019536,0.331131922217202,0.902094510533089,Trip19,NS,685
OG0019544,-0.356605546520108,0.0069098977901514,Trip19,NS,2492
OG0019548,-0.77349147019132,0.0799476383534412,Trip19,NS,3184
OG0019559,0.335711910320462,0.153812560196138,Trip19,NS,674
OG0019575,-0.00723156923107586,0.317726192003795,Trip19,NS,1530
OG0019584,-0.0800879113226919,0.477597511667863,Trip19,NS,1747
OG0019589,-0.128156351490682,0.603382345706266,Trip19,NS,1883
OG0019613,0.261831658752137,0.114802497507921,Trip19,NS,810
OG0019617,0.0299828662157143,0.548928269959244,Trip19,NS,1410
OG0019624,-0.448114896528275,0.0200939385051479,Trip19,NS,2683
OG0019628,0.339137384919585,0.261078927066097,Trip19,NS,666
OG0019633,-0.0101343771337132,0.834740033644553,Trip19,NS,1537
OG0019635,-0.688413048874376,0.0167679482572632,Trip19,NS,3068
OG0019636,-0.0831412353002459,0.477936409883375,Trip19,NS,1755
OG0019640,0.0867198052129502,0.696698245962416,Trip19,NS,1238
OG0019647,-0.2342296685611763,0.00710043224774031,Trip19,NS,2187
OG0019651,-0.80259587582231,0.0119459212826065,Trip19,NS,3210
OG0019653,-0.758769964484555,0.16750640431543,Trip19,NS,3166
OG0019661,0.357270475679559,0.0321853262823806,Trip19,NS,636
OG0019666,-0.207561069935362,0.0933656595963224,Trip19,NS,2098
OG0019667,-0.0528949484321255,0.820398780130233,Trip19,NS,1670
OG0019682,0.567545447643747,0.228326774847408,Trip19,NS,365
OG0019715,1.41792000781197,0.153323781941651,Trip19,NS,59
OG0019737,-0.41119543298445,0.0780808637201627,Trip19,NS,2615
OG0019741,-0.241270431542137,0.358601858730712,Trip19,NS,2205
OG0019764,-0.29689930039584,0.289607419029284,Trip19,NS,2346
OG0019784,-0.227692025041597,0.107675344080803,Trip19,NS,2161
OG0019823,-0.314732593483158,0.182672300380416,Trip19,NS,2399
OG0019827,0.255802836602718,0.148954567116459,Trip19,NS,827
OG0019839,-0.307572801910292,0.558846574327238,Trip19,NS,2383
OG0019842,0.0440443327060212,0.916933673137526,Trip19,NS,1361
OG0019855,-1.52284078881336,0.0334686447918404,Trip19,DOWN,3571
OG0019862,0.0908534304511135,0.299587615786355,Trip19,NS,1218
OG0019865,0.619178216059069,0.0433384805385003,Trip19,NS,320
OG0019872,0.108357178090419,0.687042710516517,Trip19,NS,1170
OG0019881,-0.905088352974533,0.0196748738923045,Trip19,NS,3306
OG0019883,0.12565110166152,0.918114569683469,Trip19,NS,1128
OG0019921,-0.524915117051217,0.00168669726688667,Trip19,NS,2818
OG0019922,-1.1488006614067101,0.0360447551955981,Trip19,DOWN,3473
OG0019924,-0.736965594166206,0.350862072090934,Trip19,NS,3134
OG0019930,-0.409278229990159,0.0321853262823806,Trip19,NS,2612
OG0019941,0.371837617330421,0.292910074350265,Trip19,NS,610
OG0019942,-0.749038426466781,0.122147597481584,Trip19,NS,3149
OG0019947,-0.971430847803229,0.0196748738923045,Trip19,NS,3358
OG0019950,0.803227036434928,0.572322477462404,Trip19,NS,202
OG0019975,0.470927257475127,0.0239760971056178,Trip19,NS,474
OG0019980,0.22650852980868,0.939183340074079,Trip19,NS,879
OG0019981,0.232660756790275,0.0983026626797518,Trip19,NS,867
OG0019987,0.0299828662157143,0.76125209360315,Trip19,NS,1410
OG0019989,-0.862496476250065,0.00481064785860027,Trip19,NS,3266
OG0019992,0.851199338593294,0.208143692887137,Trip19,NS,174
OG0019996,1.29689785770008,0.0148579465871947,Trip19,UP,78
OG0020005,0.00432160595009347,0.355316934207974,Trip19,NS,1486
OG0020022,-0.477944250839036,0.195868660241775,Trip19,NS,2735
OG0020034,-0.2688167584278,0.463376013946737,Trip19,NS,2284
OG0020036,-1.7809089417538,0.00549821918841996,Trip19,DOWN,3595
OG0020037,1.29513524900082,0.00167985034355262,Trip19,UP,79
OG0020040,-1.37706964907982,0.00291924432866664,Trip19,DOWN,3547
OG0020045,0.16349873228288,0.937381246801419,Trip19,NS,1022
OG0020054,-0.332789087519129,0.114677804430446,Trip19,NS,2442
OG0020059,-0.00578235259400611,0.873917997501928,Trip19,NS,1525
OG0020072,0.0758748669751276,0.888137490397284,Trip19,NS,1266
OG0020078,-0.144010302691519,0.50194193784159,Trip19,NS,1918
OG0020087,0.12533529024133475,0.80847955233118,Trip19,NS,1132
OG0020094,-1.21759143507263,0.542177315617712,Trip19,NS,3504
OG0020099,-0.0664273617389761,0.94521465084315,Trip19,NS,1711
OG0020109,0.137503523749935,0.298413430456328,Trip19,NS,1103
OG0020116,-0.0649174766813385,0.761990109140629,Trip19,NS,1707
OG0020121,-0.352915787371046,0.0500916664754164,Trip19,NS,2484
OG0020137,-0.696657605512669,0.0168533209300167,Trip19,NS,3077
OG0020145,-0.215914857265243,0.844807501195437,Trip19,NS,2123
OG0020147,-0.560642821525743,0.0429821201729038,Trip19,NS,2886
OG0020173,-0.161653263478769,0.298690795195126,Trip19,NS,1974
OG0020174,-0.209227962138,0.554612487852385,Trip19,NS,2103
OG0020181,0.120351940365222,0.947861337291952,Trip19,NS,1144
OG0020183,-0.29689930039584,0.99204001255029,Trip19,NS,2346
OG0020195,0.180147861158429,0.700029649232356,Trip19,NS,978
OG0020214,1.28569812595813,0.0037247136435123,Trip19,UP,80
OG0020218,0.195347598322219,0.671481608432371,Trip19,NS,949
OG0020221,-0.253257284222264,0.488243735361594,Trip19,NS,2240
OG0020222,0.267835392097615,0.629902835493816,Trip19,NS,797
OG0020225,-0.0218043703183484,0.801718820124303,Trip19,NS,1566
OG0020232,-1.03800632257974,0.0336268924148131,Trip19,DOWN,3412
OG0020242,-0.558516520417355,0.0160176048915723,Trip19,NS,2877
OG0020253,0.476122419880152,0.10450798877722,Trip19,NS,467
OG0020254,0.512985334813676,0.00343276194809768,Trip19,NS,421
OG0020258,0.43722773891291,0.0973679386108095,Trip19,NS,517
OG0020263,-0.150400988848548,0.324160132882952,Trip19,NS,1934
OG0020283,0.104336659814736,0.803793336649818,Trip19,NS,1185
OG0020284,-0.5847100732612295,2.5463277919117e-5,Trip19,NS,2934
OG0020291,-0.139235797371172,0.813360517254476,Trip19,NS,1904
OG0020310,0.11503324294624,0.17113022360057,Trip19,NS,1159
OG0020322,-0.0862010350493039,0.9338698231533,Trip19,NS,1763
OG0020328,-0.897006006676674,0.278254871220775,Trip19,NS,3297
OG0020331,-0.744197163397282,0.0312381715025254,Trip19,NS,3139
OG0020359,0.7280721511687982,2.16024961511666e-5,Trip19,NS,254
OG0020367,1.9627340905958,0.78343791591124,Trip19,NS,33
OG0020368,-0.87038726186953,0.0892794110978781,Trip19,NS,3272
OG0020378,1.04194382997017,0.00332308050816303,Trip19,UP,125
OG0020392,-0.586405917590825,0.0585700125661324,Trip19,NS,2935
OG0020400,0.10969486482593,0.617279528922468,Trip19,NS,1166
OG0020403,0.195347598322219,0.558846574327238,Trip19,NS,949
OG0020405,0.331131922217202,0.379771176330918,Trip19,NS,685
OG0020411,-0.254977850962736,0.0633363754962777,Trip19,NS,2244
OG0020415,0.0881415968690176,0.324169931518176,Trip19,NS,1227
OG0020451,-0.340075441597622,0.196078470041134,Trip19,NS,2459
OG0020455,-0.968604803724466,0.00700905780875302,Trip19,NS,3355
OG0020460,-0.552156355637914,0.0102837348300745,Trip19,NS,2868
OG0020462,0.420078115979374,0.588420443312609,Trip19,NS,544
OG0020497,1.17312743348066,0.0159043678777305,Trip19,UP,102
OG0020499,-0.454031630894707,0.00223753451655069,Trip19,NS,2692
OG0020503,-0.763660460831626,0.0346883615845672,Trip19,NS,3174
OG0020531,-0.13764780046798,0.455496621057776,Trip19,NS,1899
OG0020544,-0.098505544952425,0.784391798826436,Trip19,NS,1799
OG0020546,-0.0724827538015237,0.626430153815195,Trip19,NS,1728
OG0020553,-0.0816137655536521,0.647255249124372,Trip19,NS,1752
OG0020555,-0.204233052217608,0.34438227100807,Trip19,NS,2084
OG0020562,-0.575615328461903,0.0959518280685591,Trip19,NS,2911
OG0020563,-0.614845103115656,0.123916683394996,Trip19,NS,2974
OG0020570,-0.289827251720338,0.145758789031729,Trip19,NS,2333
OG0020571,-0.550042516371997,0.20329105662819,Trip19,NS,2864
OG0020584,-0.841662972832899,0.119354204321881,Trip19,NS,3255
OG0020585,-0.648371670897218,0.179996900244418,Trip19,NS,3013
OG0020600,-0.0247366783215064,0.838522534001686,Trip19,NS,1579
OG0020613,-0.253257284222264,0.0862729992766387,Trip19,NS,2240
OG0020622,-0.77349147019132,0.172232045338465,Trip19,NS,3184
OG0020626,-0.486004020632987,0.18420180797753,Trip19,NS,2752
OG0020629,-0.610433188237274,0.0105489079759761,Trip19,NS,2968
OG0020630,0.518031492602169,0.208050072083708,Trip19,NS,416
OG0020632,0.291603558030565,0.41130557271846,Trip19,NS,767
OG0020636,-0.0954195650786824,0.898004551534145,Trip19,NS,1795
OG0020637,0.481298941547565,0.0959141062400287,Trip19,NS,461
OG0020638,-0.968604803724466,0.00308708913891218,Trip19,NS,3355
OG0020647,0.206643223983395,0.37255235255145,Trip19,NS,918
OG0020648,-0.232768962976124,0.778695499458094,Trip19,NS,2179
OG0020650,0.31034012061215,0.731339773208212,Trip19,NS,736
OG0020652,-0.140825544133565,0.806067205173642,Trip19,NS,1910
OG0020670,-0.0499049058263139,0.752337855078247,Trip19,NS,1657
OG0020674,0.241230035515445,0.183315177036338,Trip19,NS,857
OG0020677,-0.662003536484984,0.010031071737538,Trip19,NS,3035
OG0020679,-0.227692025041597,0.736939213612022,Trip19,NS,2161
OG0020687,-0.195946441032647,0.137658610194552,Trip19,NS,2064
OG0020689,-0.650634722405787,0.16022816425918401,Trip19,NS,3017
OG0020692,-0.518701058452435,0.47389288754734,Trip19,NS,2804
OG0020696,-0.682695931638085,0.842372374996964,Trip19,NS,3061
OG0020698,0.258217389536018,0.706289300582213,Trip19,NS,822
OG0020706,-0.14043457080843705,0.528957269967905,Trip19,NS,1909
OG0020709,-0.117161344232749,0.580902905605771,Trip19,NS,1840
OG0020712,0.063502942306158,0.410249102357835,Trip19,NS,1300
OG0020716,-1.04990490582631,0.00214795712167107,Trip19,DOWN,3420
OG0020717,0.0648828515848544,0.492805565977449,Trip19,NS,1294
OG0020722,0.0440443327060212,0.99204001255029,Trip19,NS,1361
OG0020723,-0.588573754273535,0.046554071510073,Trip19,NS,2939
OG0020730,-0.205896101440252,0.343197606933669,Trip19,NS,2091
OG0020736,-1.0862010350493,0.0401605651089185,Trip19,DOWN,3439
OG0020739,-0.150400988848548,0.604932213475747,Trip19,NS,1934
OG0020756,0.793271654498083,0.00454607315265524,Trip19,NS,205
OG0020760,0.999278472082541,0.79703866678215,Trip19,NS,139
OG0020761,-0.0188780102056894,0.395969766089019,Trip19,NS,1554
OG0020767,0.301002256032814,0.209275183368851,Trip19,NS,750
OG0020769,0.169925001442312,0.313810789419243,Trip19,NS,1002
OG0020772,0.393965275660243,0.0806980234622553,Trip19,NS,577
OG0020789,0.207506666967262,0.318354415141347,Trip19,NS,917
OG0020798,-0.67116353577046,0.159110470941797,Trip19,NS,3051
OG0020801,-0.0892673380970874,0.871228186999805,Trip19,NS,1770
OG0020802,-1.0439433475876,0.397495060192722,Trip19,NS,3418
OG0020804,-0.0335695326937018,0.366340888642766,Trip19,NS,1617
OG0020806,-1.1488006614067101,0.476211902534576,Trip19,NS,3473
OG0020807,-0.192645077942396,0.367602913008984,Trip19,NS,2047
OG0020808,-0.265344566520995,0.364241245883921,Trip19,NS,2275
OG0020814,0.0313951962755343,0.659612208098333,Trip19,NS,1403
OG0020822,-0.0923401721467106,0.957123697667127,Trip19,NS,1781
OG0020824,-0.0908029370083126,0.368421158744542,Trip19,NS,1776
OG0020832,1.1833277060448,0.00160898566552741,Trip19,UP,99
OG0020841,0.540027269257507,0.0536490406284409,Trip19,NS,394
OG0020857,0.0989584800881688,0.811874822350882,Trip19,NS,1197
OG0020869,-0.937878288092203,0.0155480774849152,Trip19,NS,3332
OG0020870,-0.098505544952425,0.753169499115507,Trip19,NS,1799
OG0020873,0.333423733725192,0.126121000514588,Trip19,NS,678
OG0020878,-0.140825544133565,0.519229094365342,Trip19,NS,1910
OG0020899,-0.24297675349254,0.535584751349471,Trip19,NS,2209
OG0020906,-0.894321922105463,0.0279671414664008,Trip19,NS,3293
OG0020920,0.150559676575381,0.689410505610952,Trip19,NS,1058
OG0020921,0.181420640280142,0.940331969721837,Trip19,NS,975
OG0020923,0.372952097911829,0.132374148600456,Trip19,NS,609
OG0020952,0.6551197387440175,0.0337980487752478,Trip19,NS,295
OG0020962,-0.940644722383579,0.00963068572481639,Trip19,NS,3335
OG0020982,1.23266075679027,0.0122573781605766,Trip19,UP,91
OG0020992,-0.0291463456595165,0.868007906153487,Trip19,NS,1595
OG0020994,-0.508403405589552,0.0321603797062258,Trip19,NS,2787
OG0021000,0.133563525741106,0.63973339192908,Trip19,NS,1111
OG0021003,0.605968358841458,0.00700905780875302,Trip19,NS,328
OG0021009,-0.184424571137427,0.299587615786355,Trip19,NS,2027
OG0021020,-1.12658049656514,0.00787623640430327,Trip19,DOWN,3464
OG0021021,-0.380821783940931,0.462041743529741,Trip19,NS,2548
OG0021022,1.2424500736777,0.0204490231838442,Trip19,UP,87
OG0021027,-1.09541956507868,0.00629666137543657,Trip19,DOWN,3444
OG0021033,-0.140825544133565,0.52948037033982,Trip19,NS,1910
