protein_id,log2FC_2022,padj_2022,DAP_2022,log2FC_2019,padj_2019,DAP_2019
Td00001aa029712_T001,-0.016727071705596105,0.62361909411692,NS,-0.434402824145775,0.122938662317825,NS
Td00001aa029721_T002,-0.15125768429839237,0.10617326831185929,NS,0.100304905795685,0.919570390544791,NS
Td00001aa029752_T001,0.29960847515054023,0.008340023419300057,NS,0.252173413202027,0.0326302150344463,NS
Td00001aa029759_T001,-0.004992501798492709,0.6435339867338556,NS,-0.115597447016313,0.364792247220529,NS
Td00001aa029761_T001,-0.30418490648337365,0.012411014913896947,NS,0.0243196791954129,0.658180687599135,NS
Td00001aa029804_T001,0.3701700026912797,0.0012106808110391167,NS,0.01292617444427,0.685530344379212,NS
Td00001aa029820_T002,0.24162470841764078,0.01856344147416585,NS,-0.00433459026389113,0.901054697465068,NS
Td00001aa029835_T001,-0.10119332020691174,0.04536315525886548,NS,0.415758666522498,0.127312495128569,NS
Td00001aa029858_T003,-0.4526010522365252,0.006724975953537658,NS,0.54794331129035,0.290628350015332,NS
Td00001aa029865_T001,-0.21447961429861603,0.4228060682643956,NS,0.405992359675837,0.604336899405971,NS
Td00001aa029894_T001,-0.012607986044169418,0.4872407551998593,NS,-0.190997225060914,0.367591274170628,NS
Td00001aa029896_T001,0.3756816478012417,4.6827865873630483e-5,NS,0.54794331129035,0.0936577931310191,NS
Td00001aa029905_T002,-0.16051672788708,0.1136417630948968,NS,0.51500591643373,0.0761549191384399,NS
Td00001aa029906_T001,1.215662436711023,1.7862169407366085e-5,Up,1.31266517355839,0.00168669726688667,Up
Td00001aa029929_T001,-0.1648861382634025,0.02872354143457703,NS,-0.0218043703183484,0.91339600152088,NS
Td00001aa030087_T001,-0.31147645036788335,0.3602796526947198,NS,-0.841662972832899,0.119354204321881,NS
Td00001aa030153_T002,0.022931799116759688,0.999999999829067,NS,0.233888060174277,0.143454367778783,NS
Td00001aa030156_T001,-0.30960171212561366,0.050394305974882564,NS,0.626672752605993,0.0471961787817186,NS
Td00001aa030159_T001,-0.4161871409689341,0.023052881603125904,NS,0.00288250853312136,0.813626830424242,NS
Td00001aa030163_T001,-0.6007054612609392,0.009006304026414141,NS,-0.365871442474959,0.364075141685881,NS
Td00001aa030179_T001,-0.2531505157019349,0.055541377661904055,NS,-0.749038426466781,0.0158236506158212,NS
Td00001aa030186_T002,0.17918540128174326,0.14058322886460722,NS,0.606915941825205,0.16475757427957,NS
Td00001aa030191_T002,-0.19573792707998783,0.2045310186978723,NS,-0.481968507397831,0.0754088741929333,NS
Td00001aa030198_T001,-0.003272519013294318,0.7685335248914127,NS,-0.556393348524385,0.193730337895351,NS
Td00001aa030210_T004,0.13640438016719775,0.018923285685194236,NS,0.175045486110914,0.519732977950585,NS
Td00001aa030219_T001,1.1110605365123882,4.299758167669754e-6,Up,0.68885174386588,0.00354387985324326,NS
Td00001aa030221_T001,-0.07547504198941128,0.5085406388127156,NS,0.0607391578576785,0.813085446708245,NS
Td00001aa030226_T001,-0.6094366332033392,0.005356066714818102,NS,-0.320125852253377,0.449082328938193,NS
Td00001aa030242_T002,-0.6468377417968451,2.6397758580437797e-4,NS,-0.356605546520108,0.0069098977901514,NS
Td00001aa030254_T002,0.09374143707166965,0.9236776220568261,NS,-0.340075441597622,0.859588854515533,NS
Td00001aa030271_T003,-0.15121416060554776,0.1838504899115042,NS,-0.258425152581204,0.274166372839651,NS
Td00001aa030284_T001,-0.6135178314490839,0.042396552909409004,NS,-0.256700472111743,0.961534406232858,NS
Td00001aa030285_T002,-0.2989261499598494,0.0030834061504970227,NS,0.12565110166152,0.787672733179103,NS
Td00001aa030292_T001,-0.9994843301543345,3.672567151164874e-4,NS,-1.3040061868901,0.0343356959131831,Down
Td00001aa030296_T001,-1.1078145173620633,2.860952011957588e-5,Down,-0.758769964484555,0.0714443900439123,NS
Td00001aa030298_T002,-0.7987568356259118,1.0205638256022871e-4,NS,-0.401634794676355,0.01991871427776,NS
Td00001aa030336_T001,-0.500144952456294,0.0052760273988218045,NS,-0.231074664436249,0.57423972446734906,NS
Td00001aa030346_T004,-0.33149063137815277,3.735905163311851e-4,NS,-0.979942347658747,0.0216606186311913,NS
Td00001aa030351_T004,-0.3635107716130268,0.09765741409772741,NS,0.429749850800216,0.545656141197464,NS
Td00001aa030366_T001,-0.04494590275716986,0.1846406248024438,NS,-0.164884384741782,0.611729237713077,NS
Td00001aa030369_T002,0.07126852541251644,0.5932086006640732,NS,0.743299527888257,0.048587762067939,NS
Td00001aa030377_T001,-0.11370481314725317,0.00334698728966915,NS,0.335711910320462,0.153812560196138,NS
Td00001aa030379_T001,0.09044879619463637,0.0061543193633395695,NS,0.00288250853312136,0.748687706393311,NS
Td00001aa030432_T001,-0.6185269279252112,4.310545499631235e-4,NS,-0.63262893435147,0.056067508800252,NS
Td00001aa030491_T001,-0.22779165150613495,0.005682846369178954,NS,0.0412429822318813,0.913874708425547,NS
Td00001aa030493_T001,0.8404364729947618,1.8078841345834346e-5,NS,0.422233000683048,0.0313685385618944,NS
Td00001aa030514_T001,-0.06778200079092303,0.6152561944384634,NS,-0.639354797539784,0.144446902052206,NS
Td00001aa030528_T002,-0.7997039285990156,0.01662608160479155,NS,-0.486004020632987,0.10305109606958,NS
Td00001aa030559_T002,0.9395079314353268,0.002625709066940445,NS,-0.510457064357526,0.274166372839651,NS
Td00001aa030570_T001,-0.14594362516291381,1.0311087256524663e-4,NS,0.589763486984977,0.0463723698072714,NS
Td00001aa030572_T001,0.35268515810916057,0.007914470909566927,NS,0.446785562143122,0.0198530318674051,NS
Td00001aa030578_T001,0.21131966292785945,0.2001630252831486,NS,0.126972856257766,0.60339149772309,NS
Td00001aa030590_T001,-0.309454043899163,0.0034016354487649866,NS,-0.780908941753803,0.155428275405456,NS
Td00001aa030594_T002,-0.0710727875290821,0.09858864771351127,NS,-0.300448367476911,0.381756165999312,NS
Td00001aa030611_T001,0.48776652096953194,0.003609826304407436,NS,0.390667685559667,0.149579566630749,NS
Td00001aa030626_T001,0.1303611972147432,0.48486788335954434,NS,0.154453592679872,0.171152913555624,NS
Td00001aa030631_T001,-0.1288041925297364,0.03631936612415595,NS,-0.0938790470029001,0.691844015667046,NS
Td00001aa030679_T001,-0.13102994367353657,0.6029156694290027,NS,0.686164326061359,0.0317768797252156,NS
Td00001aa030681_T001,-0.25480796704335046,0.0011606044710306383,NS,-0.0335695326937018,0.729053056231367,NS
Td00001aa030742_T001,-0.08825297362351113,0.3046631368425361,NS,1.0071955014042,0.0593744943391762,NS
Td00001aa030795_T001,0.5911732596518898,2.0114629721458507e-6,NS,0.470927257475127,0.00516480526734386,NS
Td00001aa030804_T001,0.10078885183199733,0.10006707534760642,NS,0.0426443374084937,0.494704589018444,NS
Td00001aa030834_T002,-0.19485528152329237,0.11367359793678336,NS,-0.475936324222789,0.0506077352179197,NS
Td00001aa030845_T003,-0.06550521443655422,0.04312701504412742,NS,-0.0709665213541436,0.497655146690644,NS
Td00001aa030846_T003,-0.21595548472643236,0.13513331925058075,NS,-0.226003674888827,0.0427391249048504,NS
Td00001aa030908_T002,0.642025215376666,2.0526527188285363e-4,NS,-0.340075441597622,0.221125940943983,NS
Td00001aa030910_T001,-0.1870693294923328,0.7775009649515805,NS,-0.184424571137427,0.545121905488377,NS
Td00001aa030913_T001,-0.26046630503236295,0.008663306786815227,NS,-0.899695094204314,0.0102546880190612,NS
Td00001aa030923_T003,1.5440051117494749,1.0902172108059247e-6,Up,1.35670725293538,2.2702076247523e-4,Up
Td00001aa030924_T005,-0.3606440241692389,0.63626747961544,NS,-0.314732593483158,0.40594107914834,NS
Td00001aa030930_T001,0.3094457835930618,0.0635318978754155,NS,0.0881415968690176,0.465072036389423,NS
Td00001aa030949_T001,0.146771405438357,0.4399733368441387,NS,0.323081789503733,0.136143458189248,NS
Td00001aa030975_T002,0.8009030224251511,8.79334819987935e-6,NS,0.935082523318661,0.0371649444760147,NS
Td00001aa030988_T002,-0.10599602246791301,0.604489549177909,NS,0.0621217119077975,0.565876170013801,NS
Td00001aa030991_T001,0.16835618857500453,0.019344712026280162,NS,0.301002256032814,0.209275183368851,NS
Td00001aa030998_T003,0.021663052858773003,0.1269005539149806,NS,0.285698125958125,0.20328778390084,NS
Td00001aa031004_T001,-0.5150756599066652,1.0989067669407215e-4,NS,-0.267079617891743,0.216286182338255,NS
Td00001aa031048_T002,0.05222526062161954,0.21244531415089332,NS,-0.407363571393423,0.144708622549819,NS
Td00001aa031122_T002,-0.036432240943737086,0.9298199666727588,NS,-0.0484122051852459,0.676917259925374,NS
Td00001aa031138_T001,0.19697213944694883,0.03621833612033512,NS,-0.215914857265243,0.481685201522998,NS
Td00001aa031140_T001,0.0032391048075448635,0.7423337501401797,NS,-0.126580496565143,0.519229094365342,NS
Td00001aa031147_T001,0.5448941397593654,0.08655047080721186,NS,-0.234465253637023,0.248843015429033,NS
Td00001aa031155_T002,-0.3340760026512197,0.13274262170296297,NS,-0.354759487354735,0.174290939322194,NS
Td00001aa031155_T003,-0.7283121386212896,1.580053744829662e-4,NS,-0.56277226108709,0.0467412704773643,NS
Td00001aa031170_T001,-0.3796914083147606,0.036193006361001354,NS,-0.244685095954902,0.289607419029284,NS
Td00001aa031190_T001,-0.27797087150507993,8.783779604039736e-4,NS,-0.231074664436249,0.0183614761997961,NS
Td00001aa031224_T001,-0.32314322979050547,0.009483034360414857,NS,-0.821126041830205,0.00275780837598613,NS
Td00001aa031228_T002,-0.8515564863445925,0.017603239942239043,NS,0.0867837661420666,0.689266028822164,NS
Td00001aa031253_T002,-0.2735779909263798,0.4874566581186361,NS,-0.156820109742826,0.979452724973771,NS
Td00001aa031261_T002,-0.007138659314233253,0.44399843110769605,NS,-0.590744853315162,0.292569156553822,NS
Td00001aa031281_T001,-0.31985610715459134,0.01855538430487222,NS,-0.142417044615852,0.238701417140599,NS
Td00001aa031283_T002,-0.23720184156836507,0.11526554950019711,NS,-0.212567535483132,0.179250955887901,NS
Td00001aa031290_T001,-0.2699245180541966,4.440638305902468e-4,NS,-0.3040061868901,0.105098372838427,NS
Td00001aa031312_T001,0.07110274127240974,0.4518075799864949,NS,0.374065718222538,0.0940702607915915,NS
Td00001aa031335_T001,-0.4761616538628712,2.6014967481634725e-5,NS,-0.320125852253377,0.0101583281814579,NS
Td00001aa031362_T001,0.15214981654326135,0.29385078856589947,NS,-0.0115879742752118,0.659612208098333,NS
Td00001aa031364_T002,0.12752605412664553,0.10163342551117377,NS,0.907659827853289,0.0410744734345858,NS
Td00001aa031369_T002,-0.1644469243729103,0.030799452537651997,NS,-0.438307278601691,0.426414070320927,NS
Td00001aa031377_T001,-0.2852797645083697,0.0316693401514746,NS,0.58111017522555,0.0440777167108663,NS
Td00001aa031383_T001,-0.37828598751852244,6.047960066110886e-5,NS,-0.24297675349254,0.535584751349471,NS
Td00001aa031388_T001,1.1742056308439863,0.4718056687645382,NS,2.42519072149345,0.440638064932054,NS
Td00001aa031390_T002,0.3259579164077175,0.04979719240873541,NS,0.374065718222538,0.856684417547636,NS
Td00001aa031407_T002,-0.3221413556038518,0.004546198570114455,NS,-0.535331732996556,0.0268097393152895,NS
Td00001aa031424_T001,0.3430590961918931,3.2265362640849577e-4,NS,0.00863030514344006,0.8068152928314,NS
Td00001aa031427_T002,0.13377371748936456,0.06525691482044975,NS,-0.00288827932482651,0.97052180572407,NS
Td00001aa031452_T003,-0.08265710706193709,0.16499807194834296,NS,-0.336427664582477,0.137658610194552,NS
Td00001aa031467_T001,0.06248209804552653,0.6986476998372367,NS,0.962734090595803,7.3677966493859e-4,NS
Td00001aa031470_T001,0.31303843894365835,0.03655232944592925,NS,-0.215914857265243,0.683421563221745,NS
Td00001aa031499_T002,-0.5025419321504474,3.672567151164874e-4,NS,0.271425676092934,0.947799653886862,NS
Td00001aa031503_T002,-0.2410720994923709,0.010153387546587156,NS,-0.147202107181229,0.558846574327238,NS
Td00001aa031505_T002,-0.18510700854234513,0.004625184724373355,NS,-0.274040765490812,0.671886364711663,NS
Td00001aa031508_T002,0.2421856113850268,0.1061729182703076,NS,0.822118274729345,0.00168752108841712,NS
Td00001aa031518_T002,0.0494270657107437,0.05459610467045176,NS,0.196607044094818,0.323056627558182,NS
Td00001aa031529_T003,0.005013993212118436,0.5560457285032814,NS,-0.120294233717712,0.877533132606561,NS
Td00001aa031546_T001,-0.1814790765791629,0.006251864449070334,NS,-0.13764780046798,0.513075883043234,NS
Td00001aa031553_T001,-0.26920907686252876,0.07977456902317573,NS,-0.720231578406405,0.070808531741849,NS
Td00001aa031559_T001,0.14587548154006544,0.3561791508435956,NS,0.666302128173095,7.3677966493859e-4,NS
Td00001aa031570_T001,-0.34510361737748974,0.0037349235987857985,NS,-0.0291463456595165,0.529599733310878,NS
Td00001aa031595_T001,-0.56642375347660745,0.003731534767639205,NS,-1.72737954533701,0.0779426933822578,NS
Td00001aa031601_T002,-0.28407109299253774,7.974044454568635e-4,NS,-0.207561069935362,0.12827524784168,NS
Td00001aa031609_T001,0.014680680758218333,0.09053990107374116,NS,-0.0101343771337132,0.894934792470004,NS
Td00001aa031663_T001,0.16523197361906858,0.0550208292920442,NS,0.119024103142275,0.720607294348188,NS
Td00001aa031698_T001,-0.22795425902094893,0.005233835002312912,NS,0.070389327891398,0.753552018013174,NS
Td00001aa031715_T002,0.49715846412684356,0.0018501877968734792,NS,0.405992359675837,0.343518399050593,NS
Td00001aa031717_T001,-0.4610985731081884,2.0481449736069508e-5,NS,-0.369594528517677,0.172727077117643,NS
Td00001aa031718_T001,-0.21050838683206882,0.013047360856781315,NS,0.280956313831056,0.833800109678673,NS
Td00001aa031722_T001,-0.020572741407957888,0.0661782412679249,NS,-0.110915901401851,0.357992966150673,NS
Td00001aa031756_T001,-0.022467480088411183,0.06943173959542456,NS,0.324234562270531,0.110600129707676,NS
Td00001aa031767_T001,-0.8554982071050193,6.784334941451686e-5,NS,1.22712493444993,0.00172619993168386,Up
Td00001aa031783_T003,0.03583570870617721,0.0935271869870822,NS,0.368489000645104,0.0298057517915042,NS
Td00001aa031791_T002,0.5101854937172766,0.0013660743957512366,NS,1.08610437124329,3.0251390199351e-4,Up
Td00001aa031804_T001,-0.0712886727193426,0.006026451807643481,NS,0.353887836284907,0.419036140225384,NS
Td00001aa031828_T001,0.5899827786417512,3.991170254678541e-4,NS,0.464668267003444,0.00677164230814281,NS
Td00001aa031852_T001,-0.5628604522603442,0.009128179609487181,NS,-0.209227962138,0.592856812698946,NS
Td00001aa031940_T001,0.08353788975542539,0.07379050038092554,NS,-0.134477040860036,0.724402087111684,NS
Td00001aa031961_T002,-0.19524597558433945,0.21955822730765784,NS,0.444667066841908,0.038585056620431,NS
Td00001aa031962_T001,-0.020297756612767576,0.8136727523111418,NS,0.68885174386588,0.352331255242967,NS
Td00001aa031968_T001,0.035910477202600884,0.6078760891155585,NS,0.111031312388744,0.308827787417493,NS
Td00001aa031973_T001,1.0576044499873078,0.0049429353176462755,Up,-0.0203404482841755,0.9552445332804,NS
Td00001aa031974_T003,0.009909996472804414,0.2872094113119206,NS,-0.0115879742752118,0.525248261755041,NS
Td00001aa031975_T001,-0.03924051143311533,0.012051937604100785,NS,0.326537348139952,0.308036182848063,NS
Td00001aa031977_T001,-0.20175818723742314,0.011042253894817661,NS,-0.239566125329888,0.384399913330384,NS
Td00001aa031979_T003,0.047693272451573523,0.881033705574304,NS,0.0745054363636298,0.472968247486727,NS
Td00001aa031980_T001,-0.19014687640505853,0.03795183740028976,NS,0.185232254230161,0.7114477200945,NS
Td00001aa031984_T001,-0.3282126157173314,0.0095001340489529,NS,-0.880975896857725,0.0221057330182524,NS
Td00001aa032048_T001,-0.3393381166058185,0.0017853436337930627,NS,0.0200576523412535,0.689467067877762,NS
Td00001aa032052_T001,-0.16543347480534099,0.03753600322378627,NS,0.551885103471725,0.555883903886368,NS
Td00001aa032081_T001,-0.30380816995363924,0.06701698692563574,NS,-0.392137097168765,0.342598014568167,NS
Td00001aa032084_T001,-0.224341126922627,0.044686639840173216,NS,-0.592919224549499,0.0780572939050345,NS
Td00001aa032123_T002,0.5646559055122694,0.01921484399756539,NS,0.232660756790275,0.245968650513342,NS
Td00001aa032124_T001,0.6064698898922701,4.4679668519041765e-4,NS,-0.112474729258412,0.750939639517691,NS
Td00001aa032132_T001,-0.637430519511854,0.009070752854398319,NS,-0.182786075741673,0.103567402084833,NS
Td00001aa032137_T001,-1.3069815467871126,0.004932233719117428,Down,-0.320125852253377,0.309513104014929,NS
Td00001aa032141_T001,-0.7783490469728177,2.635621052496798e-4,NS,-0.140825544133565,0.787519516194916,NS
Td00001aa032145_T001,-0.19568326443924783,0.006212158232784825,NS,-0.265344566520995,0.668108840941845,NS
Td00001aa032177_T001,-0.6064197565427946,0.001196802800659953,NS,-0.483984852996335,0.0360447551955981,NS
Td00001aa032186_T002,-0.6590152374956904,0.015939261658654957,NS,-0.123433941248279,0.547980332940444,NS
Td00001aa032222_T001,-0.7190772098675874,0.009284943949391741,NS,-0.270555993166337,0.437779733745546,NS
Td00001aa032227_T001,-1.2619385012130477,3.715059432733841e-4,Down,-0.729770092762002,0.0811339225816381,NS
Td00001aa032228_T002,-0.5968783195464458,1.0193990935305207e-4,NS,-1.0086822430998,7.7153617174504e-4,Down
Td00001aa032242_T003,0.44415530006080683,0.05532469299588329,NS,0.441483479582645,0.137999998209325,NS
Td00001aa032246_T001,-0.08156152704233112,3.994568445985287e-4,NS,0.144046369616707,0.980155363135776,NS
Td00001aa032249_T001,-0.5188876108173478,0.00340294508846294,NS,-0.603840510926846,0.123973933305322,NS
Td00001aa032287_T001,-0.28571115910678885,0.03112705036922863,NS,-0.3040061868901,0.836397598716507,NS
Td00001aa032304_T001,-0.09143212167690545,0.25993980660875254,NS,-0.336427664582477,0.0355392115206493,NS
Td00001aa032324_T001,-0.31932924593304435,0.09357786588315847,NS,0.267835392097615,0.226264366351914,NS
Td00001aa032326_T001,-0.6270953559551844,0.0013499857818394861,NS,-0.641603738043346,0.0891664250698222,NS
Td00001aa032331_T001,-0.10175918475029166,0.025707589196057815,NS,-0.937878288092203,0.0207791151846798,NS
Td00001aa032335_T002,-0.4049390315821471,0.011197520079299703,NS,0,0.670840882634745,NS
Td00001aa032339_T001,0.017673419997328528,0.527736136941967,NS,-0.187707155126729,0.881447725265228,NS
Td00001aa032340_T002,-0.249092915577537,0.03992093271664385,NS,-0.0603972796439563,0.443994481656058,NS
Td00001aa032354_T001,-0.03534955302594199,0.0016109971133727293,NS,0.168642035558839,0.853549992665621,NS
Td00001aa032372_T002,0.2925179986383771,0.04824603349520729,NS,0.0454429707611671,0.825655643336872,NS
Td00001aa032374_T001,-0.6504165592657758,0.0013534522850224045,NS,-0.448114896528275,0.403910809888592,NS
Td00001aa032375_T001,-0.02885575744252502,0.1989522920307233,NS,-0.289827251720338,0.00332308050816303,NS
Td00001aa032377_T001,-0.40183950555491,0.005351958616118439,NS,0.313826296390398,0.0615178243528473,NS
Td00001aa032452_T001,0.026933944383797193,0.5832288282915424,NS,0.0922074380970889,0.538124367169769,NS
Td00001aa032468_T001,-0.09093763537622838,0.3681527315740796,NS,-0.0306192350583921,0.620923504632098,NS
Td00001aa032476_T001,0.0016861363064703647,0.07326598743283769,NS,0.168642035558839,0.254268780486054,NS
Td00001aa032481_T001,0.2811832746983347,0.29577227785893334,NS,-0.481968507397831,0.064344342305506,NS
Td00001aa032506_T001,-0.30350392873320575,0.06369234053301659,NS,-0.413115187147815,0.0944550596033725,NS
Td00001aa032508_T001,-0.47409061201368563,1.5712261106698005e-5,NS,-0.803392955905182,0.115189890934995,NS
Td00001aa032516_T001,0.2767735680735081,0.48233622952505345,NS,0.531069492725954,0.640174394789172,NS
Td00001aa032522_T003,-0.32906268107015907,3.750529956832887e-5,NS,-0.0877333719335504,0.88826091977665,NS
Td00001aa032526_T001,0.23346575248123574,0.0010035195284662684,NS,0.05797006863733,0.85404663911635,NS
Td00001aa032537_T002,0.2814851010447097,6.065893614495762e-4,NS,-0.0218043703183484,0.519229094365342,NS
Td00001aa032563_T001,-0.10073585420092224,0.06699427554150383,NS,0.155749232677945,0.54741738374145,NS
Td00001aa032573_T004,0.12113559970615645,0.04189574859846717,NS,0.217851096811131,0.023394299851196,NS
Td00001aa032581_T001,-0.2172785929505404,0.0017644598165310972,NS,-0.0499049058263139,0.822690470443791,NS
Td00001aa032582_T001,-0.19001398762313332,0.05562138116119795,NS,0.01292617444427,0.765502444442782,NS
Td00001aa032609_T002,-0.21845008337881064,0.07145530175004551,NS,0.119024103142275,0.30710690366536,NS
Td00001aa032610_T001,-0.1642116503628853,0.3076692378952047,NS,-0.508403405589552,0.217795979314895,NS
Td00001aa032621_T001,0.021122849401355358,0.8517616126753282,NS,-0.375197234747053,0.333851710702698,NS
Td00001aa032622_T001,0.13269007663883522,0.24665918585626628,NS,0.438292851579147,0.217663261880017,NS
Td00001aa032628_T001,-0.2322329053812676,0.008340023419300057,NS,-0.309359421384307,0.148954567116459,NS
Td00001aa032658_T002,-0.5472364318087065,0.007800392625654022,NS,-0.888968687611256,0.0234143469806437,NS
Td00001aa032666_T001,0.052697312037684275,0.2873922848829718,NS,-0.123433941248279,0.577890852493525,NS
Td00001aa032668_T001,-0.5622958777992615,5.4712608165443685e-5,NS,-0.467932447710969,0.0212639877873329,NS
Td00001aa032674_T003,0.08880810759908488,0.6067680724988616,NS,0.12300395405482,0.504421631840348,NS
Td00001aa032705_T002,-0.17110456866473248,0.1998265178704149,NS,-0.329159664118438,0.141221415405413,NS
Td00001aa032796_T001,-0.9699633450259664,0.0024966508710009866,NS,-1.34739878240348,7.3677966493859e-4,Down
Td00001aa032805_T003,-0.30881537183188673,0.005278433901810848,NS,0,0.888137490397284,NS
Td00001aa032812_T001,0.20278307596466924,0.009743183708424674,NS,0.284514133244245,0.264568672993092,NS
Td00001aa032831_T002,-1.2683265760784206,0.009856011147960083,Down,-0.298672742587059,0.562643008017715,NS
Td00001aa032866_T001,2.830791952918552,4.885110778419677e-6,Up,2.89005751138785,0.0312105601451898,Up
Td00001aa032871_T001,-0.31159671402627354,0.12772687227238583,NS,-0.0619024389259069,0.303415113848375,NS
Td00001aa032914_T001,-0.5499904598144469,1.6997111322841134e-4,NS,-0.662003536484984,0.0144618910179159,NS
Td00001aa032937_T001,-0.40883067817232227,0.005656870863745625,NS,-0.261880711217424,0.32741415151912,NS
Td00001aa032944_T001,-0.460851844986846,7.915735504138838e-4,NS,-0.107803289534515,0.767326184702292,NS
Td00001aa032974_T001,0.3894947105612218,0.036193006361001354,NS,0.475084882948783,0.227643046457354,NS
Td00001aa032984_T001,-0.9233856091471072,0.009381817932737948,NS,-0.139235797371172,0.583510461470745,NS
Td00001aa032992_T003,-0.2626084368919796,0.09036045064214979,NS,0.339137384919585,0.261078927066097,NS
Td00001aa032999_T001,-0.7373270536023949,0.013099324952030419,NS,-1.14241704461585,0.13522372829507,NS
Td00001aa033015_T001,-1.9090998890459738,5.267339562722483e-4,Down,-1.69899774396719,0.0935813007578001,NS
Td00001aa033030_T001,0.06443468528386213,0.2034918071630822,NS,0.140124223909071,0.20328778390084,NS
Td00001aa033036_T003,-0.22977548615135576,0.0767926219595363,NS,0.00719550140420377,0.715330910126881,NS
Td00001aa033040_T001,-0.3609718286013806,0.05855552557009942,NS,-0.535331732996556,0.0045107148189807,NS
Td00001aa033052_T002,-1.4302239722122776,6.244206300574228e-7,Down,-1.04097178105631,9.6460948619644e-4,Down
Td00001aa033082_T001,0.19093842738944952,0.06290275586760646,NS,0.0976107966264223,0.183154044227433,NS
Td00001aa033097_T001,-0.2558633455219854,0.15020578210167343,NS,0.070389327891398,0.655233222045253,NS
Td00001aa033115_T002,-0.18537660914693746,0.24186534839238474,NS,-0.739372091873301,0.00326745184683691,NS
Td00001aa033150_T001,0.012196623572690593,0.8005112300967964,NS,0.823749360308273,0.185961053835863,NS
Td00001aa033168_T002,0.6913620478374412,3.896984641234171e-6,NS,0.696884090855454,0.00695260781147039,NS
Td00001aa033192_T001,3.106004398332665,2.92771624822085e-4,Up,2.5528688710113,0.00160898566552741,Up
Td00001aa033220_T001,0.2015647673592927,0.13906677008425058,NS,0.133563525741106,0.769204636919959,NS
Td00001aa033265_T005,0.21971750334495735,0.04942345091815686,NS,0.647084212628954,0.0200939385051479,NS
Td00001aa033307_T001,3.62361199877895,2.102757005977532e-4,Up,2.55557077789617,0.0915280743035775,NS
Td00001aa033308_T001,2.4714710776490665,7.737866869779031e-7,Up,2.0799753767206,0.0021132724630661,Up
Td00001aa033326_T004,-0.43009118683174147,0.0013635776578321446,NS,0.0510240030244669,0.698662625240492,NS
Td00001aa033328_T003,-0.35312063154273154,0.008560466914268565,NS,0.197865391353738,0.437832374397862,NS
Td00001aa033337_T001,0.5970581500069897,0.011257450220405037,NS,2.13027195451886,0.0414793212252415,Up
Td00001aa033340_T001,-0.44958114541272726,2.1526456900754556e-5,NS,-0.514573172829758,0.0577277063594754,NS
Td00001aa033405_T001,1.1809312731580022,0.01167185724096574,Up,1.29689785770008,0.0148579465871947,Up
Td00001aa033446_T004,-0.39579330267442175,6.488886585713668e-4,NS,-1.05589120089205,3.8005117331313e-4,Down
Td00001aa033459_T002,-0.3583110713223114,0.005491831644257138,NS,0.128293401009818,0.243923875945865,NS
Td00001aa033486_T001,-0.062190216698407096,0.2261546350152133,NS,-0.388355456626338,0.130599979074146,NS
Td00001aa033495_T001,-0.2782706457609095,0.001846427091957286,NS,-0.46394709975979,0.030088731790783,NS
Td00001aa033537_T002,0.3365124000713248,0.25880717389202307,NS,0.124328135002202,0.734029050339792,NS
Td00001aa033544_T001,-0.5198739542405076,0.0032471945922391077,NS,-0.226003674888827,0.393871774156818,NS
Td00001aa033551_T002,-0.10652892994964144,0.2642131223402602,NS,-0.104697378666693,0.637326195256464,NS
Td00001aa033573_T001,-0.023847273650123544,0.32455894238927346,NS,-0.457989644463391,0.0505193050844058,NS
Td00001aa033616_T002,1.0102401295641292,2.866913681498553e-4,Up,0.448900951145128,0.0132006565127246,NS
Td00001aa033621_T001,0.8633425061296357,0.030903982715653117,NS,1.79327165449808,0.0147240614624978,Up
Td00001aa033636_T001,0.4967849786735811,0.0487008905848718,NS,0.321928094887362,0.467133739193454,NS
Td00001aa033656_T002,0.32325833994439496,0.009096210740916946,NS,0.0257375614136083,0.926484204240204,NS
Td00001aa033660_T001,0.8688377820938977,0.001899823972820851,NS,0.768078435016455,0.00834161429318907,NS
Td00001aa033666_T001,-0.2206043346201154,0.0018399231843398837,NS,-0.202571917847687,0.326205723442301,NS
Td00001aa033701_T001,-0.6102938397182124,9.0983281707919e-4,NS,-0.862496476250065,0.00481064785860027,NS
Td00001aa033703_T002,-0.507038328728251,0.0020229881198022184,NS,-0.195946441032647,0.461818050544471,NS
Td00001aa033730_T001,0.17205738321266095,0.4528702328691636,NS,-0.205896101440252,0.402212276964017,NS
Td00001aa033737_T002,-0.10255527637785308,0.08768142309123546,NS,0.140124223909071,0.814126963321591,NS
Td00001aa033745_T001,-0.4923935048609846,4.621731370631951e-4,NS,-0.500217879852688,0.0923532207060947,NS
Td00001aa033758_T001,-0.6633479444931804,6.680051003893146e-4,NS,-1.09234017214671,0.0111305787977201,Down
Td00001aa033760_T001,2.267601813327217,1.0817032679648365e-4,Up,1.12234140752612,0.0678103853739247,NS
Td00001aa033769_T002,0.6005064390567694,2.575477072009689e-5,NS,0.0908534304511135,0.848432777694643,NS
Td00001aa033778_T001,0.045782584679558,0.01013943909574182,NS,0.242450073677701,0.657912005488087,NS
Td00001aa033786_T005,-0.5638993978921638,0.003952124680722904,NS,0.0114956388378294,0.742544449273867,NS
